web-scraper-order,web-scraper-start-url,product,product-href,name,brandname,description,logo-src,how-to-book,book-link,book-link-href,address-link,address-link-href,terms,terms-link,terms-link-href
"1594283897-1439","https://www.holidayhk.com/en-hk/shops/","Tender Hearted Trading CompanyCASH REBATEEnjoy HK$200 cash rebate upon purchase of HK$1500 or above in single transaction (Except the Dōngchóngxiàcǎo)Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1283/","Tender Hearted Trading Company","Enjoy HK$200 cash rebate upon purchase of HK$1500 or above in single transaction (Except the Dōngchóngxiàcǎo)","null","/media/offer/Shop_1283_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Tender Hearted Trading Company
Address: Flat 612D, Witty Commercial Building, 1A-1L Tung Choi Street, Mong Kok, Kowloon
Tel: +852 3485 8189","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1283_tnc.pdf"
"1594284160-1566","https://www.holidayhk.com/en-hk/shops/","ETERNITY DIAMOND AND JEWELLERY LIMITEDCASH REBATEEnjoy HK$2000 cash rebate upon net purchase of HK$10000 in single transaction","https://www.holidayhk.com/en-hk/shops/shop1195/","ETERNITY DIAMOND AND JEWELLERY LIMITED","Enjoy HK$2000 cash rebate upon net purchase of HK$10000 in single transaction","null","/media/offer/Shop_1195_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Eternity Diamond And Jewellery Limited
Address: No. 18, Pottinger Street, Central, Hong Kong Island
Tel: +852 2522 0295

                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1195_tnc.pdf"
"1594284226-1598","https://www.holidayhk.com/en-hk/shops/","Gong Fu TeahouseBuy any 2 box of Tea Master Secret Series L (Tea Bag) Total: HK$270 get 1 free of Classic GongFu Tea Coolstuff (Center,Rich,White TeaBag)","https://www.holidayhk.com/en-hk/shops/shop0082/","Gong Fu Teahouse","Buy any 2 box of Tea Master Secret Series L (Tea Bag) Total: HK$270 get 1 free of Classic GongFu Tea Coolstuff (Center,Rich,White TeaBag)","Worth: HK$270","/media/offer/EN_Shop_82_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Gong Fu Teahouse - Wan Chai
Address: Shop B08-09, Basement, Lee Tung Avenue, No. 200 Queen's Road East, Wan Chai, Hong Kong Island
Tel: +852 9607 0809
                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_82_tnc.pdf"
"1594284324-1644","https://www.holidayhk.com/en-hk/shops/","Prince Jewellery & WatchSpecial price of HKD$4,388 for Peonia Diamond The Peonia Joy Collection Bracelet(Original price: HKD$6,000)Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1019/","Prince Jewellery & Watch","Special price of HKD$4,388 for Peonia Diamond The Peonia Joy Collection Bracelet(Original price: HKD$6,000)","null","/media/offer/EN_Shop_1019_logo.jpg","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Please visit our  official website  for more details. 

Outlet Address
                        

                            Please click here for details.","official website","https://www.princejewellerywatch.com/","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1019_outlet_address2.pdf","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1019_tnc2.pdf"
"1594283961-1470","https://www.holidayhk.com/en-hk/shops/","ON KEE DRY SEAFOOD CO., LTDSpecial Price HK$40/Bottle for Black Garlic (250g)Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1319/","ON KEE DRY SEAFOOD CO., LTD","Special Price HK$40/Bottle for Black Garlic (250g)","Original Price HK$60","/media/offer/Shop_1319_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
On Kee Dry Seafood - Sheung Wan 
Address: G/F, Flat F-G, Kam Fung Building, 8 Cleverly Street, Sheung Wan, Hong Kong Island 
Tel: +852 2544 6336

On Kee Dry Seafood - Causeway Bay 
Address: Shop G3B and G4-G5, Ground Floor, Wing Tak Mansion, No.15, Canal Road West & No. 16B Bowrington Road, Hong Kong Island 
Tel: +852 2588 4666

On Kee Dry Seafood - Yau Ma Tei 
Address: Shop 1-2 Hydan Place, 228 Shanghai Street, Yau Ma Tei, Kowloon 
Tel: +852 2770 2663

On Kee Dry Seafood - Tsuen Wan 
Address: Shop C. G/F. Tsuen Fung Bldg, 39-43A Tsuen Wan Market Street, Tsuen Wan, New Territories
Tel: +852 2419 8663

On Kee Dry Seafood - Yuen Long 
Address: Shop 10, G/F, Orion Court, 23 Mau Tan Street, Yuen Long, New Territories
Tel: +852 2476 8686

                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1319_tnc.pdf"
"1594283912-1446","https://www.holidayhk.com/en-hk/shops/","FortressPromotion Price of HK$858 (21% off) for TOSHIBA 21 Litres Microwave with Grill (Enamel Cavity) (Recommended Retail Price $1098)Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1229/","Fortress","Promotion Price of HK$858 (21% off) for TOSHIBA 21 Litres Microwave with Grill (Enamel Cavity) (Recommended Retail Price $1098)","Original Price HK$1098","/media/offer/Shop_1229_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Please visit our  official website  for more details

Outlet Address
                        

                            Please click here for details.","official website","https://www.fortress.com.hk/en/promotion/hktb","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1229_outlet_address_R.pdf","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1229_tnc.pdf"
"1594284420-1690","https://www.holidayhk.com/en-hk/shops/","LensCraftersHK$188 discount upon purchase of HK$1,500 on regular-priced frame plus lenses or sunglassessQuality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop0059/","LensCrafters","HK$188 discount upon purchase of HK$1,500 on regular-priced frame plus lenses or sunglassess","","/media/offer/EN_Shop_59_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Please visit our  official website  for more details

Outlet Address
                        

                            Please click here for details.","official website","http://www.lenscrafters.com.hk/lc_hk/","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_59_outlet_address.pdf","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_59_tnc.pdf"
"1594284177-1574","https://www.holidayhk.com/en-hk/shops/","Tom Lee MusicYAMAHA EPHW53 Bluetooth Headphones Special Price HK$569Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1008/","Tom Lee Music","YAMAHA EPHW53 Bluetooth Headphones Special Price HK$569","Selling price:  HK$899","/media/offer/EN_Shop_1008_logo2.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Tom Lee Music – Tsim Sha Tsui Flagship Store
Address: 1-9 Cameron Lane, Tsim Sha Tsui, Kowloon 
Tel: +852 2762 6900

Tom Lee Music – Wan Chai Flagship Store
Address: City Centre Building, 144-149 Gloucester Road, Wan Chai, Hong Kong Island
Tel: +852 2519 0238

Tom Lee Music – Sha Tin Flagship Store
Address: Shop 303, L3, HomeSquare, Sha Tin, New Territories 
Tel: +852 2602 3829
                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1008_tnc.pdf"
"1594284156-1564","https://www.holidayhk.com/en-hk/shops/","ReFa50% OFF 50% discount on ReFa Expression Platinum Serum (Product Code: RFPS1823C)Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop0032/","ReFa","50% discount on ReFa Expression Platinum Serum (Product Code: RFPS1823C)","Original Price: HK$790
Discounted Price: HK$395","/media/offer/EN_Shop_32_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
ReFa Concept Store – North Point 
Address: G17, G/F, Harbour North, North Point, Hong Kong Island
Tel: +852 2566 7066

ReFa Counter – Central 
Address: Harvey Nichols, 1/F, Landmark, Central, Hong Kong Island
Tel: +852 3695 3110

ReFa Concept Store – Tsim Sha Tsui  
Address: Shop B102, K11 Musea, Tsim Sha Tsui, Kowloon 
Tel: +852 3621 0985 

ReFa Concept Store – Tsim Sha Tsui  
Address: Ninki Beauty, Shop 503, iSQUARE, Tsim Sha Tsui, Kowloon
Tel: +852 2733 9308

ReFa Counter – Tsim Sha Tsui  
Address: Beauty Bazaar, The ONE,  Tsim Sha Tsui, Kowloon
Tel: +852 3906 2385

ReFa Counter – Jordan   
Address: Wing On Kowloon Centre, 345, Nathan Road, Jordan, Kowloon 
Tel: +852 2466 1859

ReFa Concept Store – Tuen Mun
Address: Shop 1028, 1/F, Phase 1, Tuen Mun Town Plaza, Tuen Mun, New Territories
Tel: + 852 2791 7911
                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_32_tnc.pdf"
"1594284426-1693","https://www.holidayhk.com/en-hk/shops/","Cha Long20% off on Cha Long Designated Cha Purchase","https://www.holidayhk.com/en-hk/shops/shop0073/","Cha Long","20% off on Cha Long Designated Cha Purchase","null","/media/offer/EN_Shop_73_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Cha Long - Wan Chai
Address: Shop No. G39, G/F. Lee Tung Avenue, 200 Queen’s Road East, Wan Chai, Hong Kong Island
Tel: +852 3460 5236","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_73_tnc.pdf"
"1594283863-1423","https://www.holidayhk.com/en-hk/shops/","Her own wordsBUY 1 GET 1 FREEBuy one, get one free selected sports bra","https://www.holidayhk.com/en-hk/shops/shop0075/","Her own words","Buy one, get one free selected sports bra","Original Price: HK$328 - HK$428","/media/offer/EN_Shop_75_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Her own words Outlet - Chai Wan
Address: Shop Units 203C, Paradise Mall, 100 Shing Tai Road, Heng Fa Chuen, Chai Wan (Heng Fa Chuen MTR Station), Hong Kong Island
Tel: +852 2762 2488


                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_75_tnc.pdf"
"1594284189-1580","https://www.holidayhk.com/en-hk/shops/","CHOW TAI FOOKEnjoy 20% off on Craftsmanship & Design fee of Pure Gold productsQuality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1192/","CHOW TAI FOOK","Enjoy 20% off on Craftsmanship & Design fee of Pure Gold products","null","/media/offer/Shop_1192_logo_R.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Please visit our  official website  for more details

Outlet Address
                        

                            Please click here for details.","official website","https://www.chowtaifook.com/en/","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1192_outlet_address.pdf","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1192_tnc_R.pdf"
