web-scraper-order,web-scraper-start-url,product,product-href,name,brandname,description,logo-src,offer-detail
"1594281858-1331","https://www.holidayhk.com/en-hk/staycation/","Marco Polo Hongkong HotelSTAY & SHOPDine • Shop • Relax","https://www.holidayhk.com/en-hk/staycation/staycation0034/","Marco Polo Hongkong Hotel","Dine • Shop • Relax","Book your stay between 15 June to 30 September 2020 for the ‘Dine • Shop • Relax’ package, with extended hours for your stay, HK$600 dining credit at hotel operating restaurants or in-room dining, room upgrades and more. You'll also receive Lane Crawford VIP shopping privileges including a gift card valued at HK$200, as well as Lane Crawford Privilege Program one year Gold membership and one-off Platinum Suite access for two guests with complimentary styling.","/media/offer/MarcoPoloHKHotel_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- SUPERIOR ROOM One night accommodation 
- HK$600 dining credit per night (applicable to the restaurants operated by Marco Polo Hongkong Hotel, in-room dining a la carte menu or Cucina in-room dining menu)
•  Added Benefits include:
- One Lane Crawford gift card (valued at HK$200)
- Lane Crawford Privilege Program Gold membership for one year and one-off Platinum Suite access for two guests with complimentary styling service
- Complimentary welcome fruit platter per stay
- Guaranteed room upgrade to next room category
- Guaranteed early check-in at 12 noon
- Guaranteed late check-out until 6pm
•  For enquiries, please contact resv.hkh@marcopolohotels.com or +852 2113 3115"
"1594281936-1369","https://www.holidayhk.com/en-hk/staycation/","Hotel ICONFOODCATION","https://www.holidayhk.com/en-hk/staycation/staycation0107/","Hotel ICON","FOODCATION","For a fuss-free getaway to celebrate special occasions, pamper yourself and your nearest and dearest with a food-cation at Hotel ICON. The package starts from HK$1,500* for an ICON 36 City Room per night","/media/offer/HotelIcon_HK_Hotel_Offer_1_logo.png","•  Offer is valid from now until 29 August 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in ICON 36 City Room
•  The package also includes one of the following dining options:
- Buffet Lunch (weekdays) for 2 persons at The Market
- Buffet Brunch (Sat, Sun & public holidays) for 2 persons at The Market
- Buffet Dinner for 2 persons at The Market (with additional HK$400 supplement per room)
- Set Lunch for 2 persons at GREEN 
- Dim Sum Set Lunch at Above & Beyond for 2 persons (Mon to Fri, except PH)
- Peking Duck Set Dinner at The Above & Beyond for 2 persons (with additional HK$400 supplement per room)
- Set dinner for 2 persons at GREEN (with additional HK$200 supplement per room)
- In-Room Dining Voucher HK$800 Credit per room per stay (The voucher is valid for 3 months from arrival date)
•  Value added options:
- Semi-buffet breakfast at The Market at HK$150+10% per person
- 60-minute body massage (Angsana, Fusion, Javanese or Dream Massage) at Angsana Spa for 2 persons at HK$1,700 (Mon to Thu) or HK$1,900 (Fridays to Sundays and public holidays
- Valet parking service at HK$200 per night per private vehicle
•  For enquiries, please contact email book@hotel-icon.com or phone at +852 3400 1688"
"1594281932-1367","https://www.holidayhk.com/en-hk/staycation/","Lan Kwai Fong Hotel @ Kau U FongWELLNESSFitness Retreat - With Personal Training","https://www.holidayhk.com/en-hk/staycation/staycation0031/","Lan Kwai Fong Hotel @ Kau U Fong","Fitness Retreat - With Personal Training","60 minutes personal training session for two persons.","/media/offer/LKFHotel_HK_Hotel_Offer_1_logo.PNG","• One of the following 60 minutes personal training session for two persons 
- High Intensity Interval Training (HIIT) or
- Stretching
• Complimentary set breakfast for two persons 
• Premium BreeZe Lounge Benefits:  
- All day tea and coffee during 7am-11pm
- Complimentary one glass of house wine per person per stay 
• Late check-out till 3pm
• Complimentary unlimited High-Speed WiFi within hotel
• Exclusive Keycard privilege in neighbourhood shops and restaurants"
"1594281685-1247","https://www.holidayhk.com/en-hk/staycation/","Novotel Century Hong Kong'My Little Chef' Family Staycation HK$1,500","https://www.holidayhk.com/en-hk/staycation/staycation0193/","Novotel Century Hong Kong","'My Little Chef' Family Staycation HK$1,500","Kick start your Summer fun by planning the 'My Little Chef' family getaway staycation in our Suite. We have prepared the Seafood Oyster Lunch Buffet to pamper your stomach. A diverse of parent-kid friendly activities like in-room family game, Little Chef role play and weekend Pizza Making Class are ready for you to make a memorable holiday. Make a splash in outdoor kid pool and relax under the spectacular city view with your love ones.","/media/offer/NovotelCentury_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 9 July to 31 August 2020
•  Hong Kong residents are eligible to this offer
•  Offer includes:
-  1-night accommodation in Junior Suite (46 sqm with sofa bed) OR two connecting Standard Rooms
- Seafood Oyster Lunch Buffet at Le Café (max. 2 adults and 2 kids) the next day 
-  Little Chef Role Play and Weekend Pizza making class (only for checking-in on Friday and Saturday)
- Complimentary in-room family game (1 set per booking)
- Complimentary welcome drink for 2 persons
-  Complimentary use of mini bar
- Complimentary late check-out until 2pm (subject to availability)
- Complimentary use of outdoor swimming pool, kid pool and gymnasium
- Complimentary Wi-Fi
•  For enquiries, please contact H3562-RE1@accor.com or +852 2507 6634"
"1594281814-1310","https://www.holidayhk.com/en-hk/staycation/","Regal Hongkong HotelSTAY & PLAYStay and Dine with HK$1,000net Dining credit","https://www.holidayhk.com/en-hk/staycation/staycation0038/","Regal Hongkong Hotel","Stay and Dine with HK$1,000net Dining credit","•  HK$1,000 Dining Credits 
•  Complimentary breakfast
•  Peak Tram Combo Package
•  Lucky draw upon check-in for FREE Room Upgrade and more","/media/offer/RegalHK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 31 August 2020
•  Hong Kong residents are eligible for this offer
Offer includes:
- Complimentary upgrade to Deluxe Room
- Complimentary breakfast for two adults and one child (aged 12 or below)
- HK$1,000 net dining credit to be consumed at the Hotel during stay. If the total bill is over HK$1,000 (including service charge), guest has to pay the supplement charge
- Peak Tram Combo Package (Peak Tram round-trip ticket + Sky Pass) for two adults and one child aged 11 or below)
- Complimentary late check-out until 3pm
- Complimentary in-room internet access (for 4 devices use only)
- Complimentary use of Topform Gymnasium
- Complimentary extra bed for child aged 12 or below
- Special Gift for kid
- Lucky draw upon check-in for FREE room upgrade
- For a maximum of two adults and one child (aged 12 or below), with complimentary breakfast per room per night
•  For enquiries, please email rhk.rsvns@RegalHotel.com or dial +852  2881 5188"
"1594281798-1302","https://www.holidayhk.com/en-hk/staycation/","Hotel Ease．Mong KokStay Two Nights Get One Night Free","https://www.holidayhk.com/en-hk/staycation/staycation0102/","Hotel Ease．Mong Kok","Stay Two Nights Get One Night Free","Make the most of your holiday with this fabulous complimentary night deal at Hotel Ease ‧ Mong Kok. From now till 30 September 2020, enjoy staying two nights and get your third night FREE!","/media/offer/HotelEaseMK_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- Three nights accommodation (available for all room types)
•  For enquiries, please contact hotel at rsvn.hemk@hotelease.com.hk or + 852 2710 3666."
"1594281703-1256","https://www.holidayhk.com/en-hk/staycation/","Pentahotel Hong Kong, Tuen MunStay & Dine with HK$250 Dining Credits","https://www.holidayhk.com/en-hk/staycation/staycation0098/","Pentahotel Hong Kong, Tuen Mun","Stay & Dine with HK$250 Dining Credits","Receive HK$250 Dining Credits to spend in hotel's dining outlet - Pentalounge","/media/offer/PentaHotelTuenMun_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Staycation Package includes:
- One night accommodation in Penta Standard Room
- HK$250 dining credits to spend at hotel's dining outlet - Pentalounge
•  For enquiries, please email reservations.tuenmun@pentahotelsasia.com or at +852 3112 1770"
"1594281924-1363","https://www.holidayhk.com/en-hk/staycation/","Novotel Hong Kong Nathan Road KowloonHotel Stay Package with 30% discount on Spa","https://www.holidayhk.com/en-hk/staycation/staycation0035/","Novotel Hong Kong Nathan Road Kowloon","Hotel Stay Package with 30% discount on Spa","Stay one night to enjoy 30% discount on Spa 'Eris relaxation' menu","/media/offer/NovotelHKNathanRoad_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 June 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes 30% discount on Spa menu
- One night accommodation in Superior Room 
- Late Check out on or before time 2pm
•  For enquiries, please contact by email h6771-re1@accor.com or dial +852 3965 8666."
"1594281959-1380","https://www.holidayhk.com/en-hk/staycation/","Y Loft, Youth SquareLocals Exclusive - 'Buy 1 Get 1 Free' Promotion","https://www.holidayhk.com/en-hk/staycation/staycation0129/","Y Loft, Youth Square","Locals Exclusive - 'Buy 1 Get 1 Free' Promotion","Buy 1 night and get an extra night free at HK$500 + 10% per room per night.  Birthday boy & girl can enjoy additional HK$100 cash voucher","/media/offer/Yloft_HK_Hotel_Offer_1_logo.png","•  Offer is valid from now until 30 September 2020
•  Stay 1 night in a standard twin room and get 1 night free at HK$500 +10%
•  Maximum stay up to 10 nights
•  Hong Kong residents are eligible for this offer.
•  Staycation Package includes:
- Free in-room Wi-Fi, free local calls, free access to Fitness Centre & SkyTrack
•  Added Benefits include:
- HK$100 cash coupon for birthday boy & girl for stay on their birthday month
- Late check-out at 3pm
•  For enquiries, please contact reservation@youthsquare.hk at 3721 8994"
"1594281724-1266","https://www.holidayhk.com/en-hk/staycation/","Silka Seaview, Hong KongAround the World with Dorsett","https://www.holidayhk.com/en-hk/staycation/staycation0174/","Silka Seaview, Hong Kong","Around the World with Dorsett","Around the World with Dorsett – Silka Seaview","/media/offer/SilkaSeaView_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer 
• Staycation Package includes :
- A stay at our standard room for 2-night 
- “Complimentary Room Redemption Voucher” at Silka Cheras Kuala Lumpur / Silka Maytower Kuala Lumpur. The voucher is valid till December 31 2021^  (Redemption Malaysia hotel enquiry and reservation with terms and conditions, see the details as below)
- Complimentary HK-style breakfast for two persons  daily
- Authentic local set dinner for two persons one night
- Welcome snack pack filled with nostalgic nibbles 
- Discovery visit to Shanghai Street 
- 1-hour football coaching lesson at Inter Academy Hong Kong (for one kid) **
- Late check-out till 4pm
• A variety of activity classes, restaurant credit voucher offer are available at a cost 
• For enquiries, please contact reservation.seaview@silkahotels.com at hotline +852 3657 2856"
"1594281979-1390","https://www.holidayhk.com/en-hk/staycation/","Four Seasons Hotel Hong KongSummer Escapade - 25% Off","https://www.holidayhk.com/en-hk/staycation/staycation0192/","Four Seasons Hotel Hong Kong","Summer Escapade - 25% Off","Your Summer getaway includes 25% off our Room Rate, daily breakfast, a late check-out and more.","/media/offer/FourSeasons_HK_Hotel_Offer_3_logo.png","• Offer is valid from now to 31 October 2020
• Daily breakfast for two in The Lounge or through In-Room Dining 
• Late check out until 4pm
• 20% off purchases in The Lounge and In-Room Dining
• Option to upgrade to a suite at the special supplementary price of HK$900 (Monday to Thursday only)
• Option to add one of our Masters of Craft experiences – private culinary, mixology and wellness classes with our experts – for an additional fee (visit our Masters of Craft page for full details)
•  For enquiries, please contact our Reservations Team at + 852 3196 8333 or email res.hongkong@fourseasons.com"
"1594281786-1296","https://www.holidayhk.com/en-hk/staycation/","Harbour Grand Hong KongStaycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0061/","Harbour Grand Hong Kong","Staycation Package","Receive HK$800 net dining credit privileges","/media/offer/HarbourGrandHK_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Offer includes:
- Upgrade to Grand Deluxe Harbour View room (subject to hotel availability)
- HK$800 net dining credit per room per night stay for food & beverage consumption at the hotel
- Unlimited complimentary in-room internet access
- Complimentary bed sofa / rollaway bed for child (aged 11 or below)
- Priority early check-in
- Late check-out till 6pm (subject to hotel availability)
- Free local calls
- Free 2 bottles of complimentary water"
